,0,1
238,10.364024102531276,8.988716496433737
239,8.235292535713025,10.510992690920535
240,10.203022182951374,10.910448843145062
241,8.551295300062682,9.27958490388685
242,9.222841344892478,10.436434491701519
243,9.58541231179616,9.563441087203888
244,11.391692896597881,10.288294560563195
245,11.365714523564579,9.819948849910269
246,9.68775956535048,9.512978696863993
247,9.87103978732357,10.773365942409097
248,9.713736702912113,8.941560468449195
249,10.354211463782558,11.868483904482947
250,10.535307010716641,10.387105308325612
251,11.390801445860038,10.978651704016844
252,10.075526625150323,9.546326662445631
253,11.692058974785395,10.592989484609175
254,8.166389035046306,9.188538197400232
255,9.646752640966389,9.806444356180604
256,10.247828327958052,9.738311343967176
257,11.277992060064665,9.212795663718314
258,8.129470145826536,9.424269122144343
259,10.372291224092265,9.271284769109913
260,8.439032678071843,7.422524809163962
261,10.959514911512155,9.995851557508654
262,8.845188291903103,8.591134504451592
263,11.175111899959402,9.44247144694515
264,9.416515800505566,9.92034579409029
265,9.81055984952952,9.42259675469698
266,11.706074891644173,11.427423473567046
267,8.050749046766775,10.43435972593446
268,11.312907857683925,8.407766594151672
269,8.057952564328975,10.412892088377706
270,9.94161118121015,10.67726916994378
271,9.507532708808876,10.745448584062517
272,9.974975616012436,9.960898239854252
273,10.627226788153658,8.598360998724116
274,9.292957324639668,8.834030427146123
275,10.07730509527924,9.710876058910122
276,10.228417544998067,9.436874903765359
277,11.150025934373378,9.307994675838106
278,11.090680041637482,10.34583135914136
279,9.709559243142639,9.721728146937403
280,7.081204409438779,10.221548513855272
281,10.16646974284542,8.674166780358744
282,11.008326128881574,8.556888558513805
283,11.474255063247176,8.38637029483139
284,8.288498889706005,10.438725602022714
285,9.006326204698174,11.635053419870069
286,10.324451970706225,9.155347870440888
287,8.009034014006993,10.12399890555915
288,10.469841370200347,9.351777719865202
289,10.534998731726429,11.0667082995081
290,11.737617724830466,9.936997438630621
291,9.830458384689358,9.745469187222888
292,9.414501858511539,8.358627679549148
293,9.637254929383905,10.041170860417038
294,9.724811203187004,10.2031795515992
295,9.674240079069156,9.243480532093201
296,9.64918732371796,10.206656364921807
297,10.525938914066908,9.808537401160875
298,10.81361142930529,10.447232826717539
299,9.89698458051995,8.017503452787626
